crime_id,from_date,description,zip_code,charge_id,dvflag,firearm_used_flag,arr,male_arr,female_arr,black_race_flag,nan_race_flag,unknown_race_flag,white_race_flag,asian_race_flag,indian_race_flag,pacific_race_flag,age_minor,age_18_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_plus,total_vic,male_vic,female_vic
180094494_782,12/08/2018,Aggravated Assault,64105,782,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180094510_887,12/08/2018,Aggravated Assault - Domestic,64123,887,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
180094570_388,12/08/2018,Trespassing,64133,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180094584_509,12/08/2018,Possession/Sale/Dist,64131,509,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094585_388,12/08/2018,Trespassing,64108,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180094586_693,12/08/2018,Disorderly Conduct,64108,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180094588_693,12/08/2018,Disorderly Conduct,64105,693,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180094593_907,12/08/2018,Resisting an Officer,64134,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180094595_609,12/08/2018,Possession of Drug E,64130,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094603_388,12/09/2018,Trespassing,64105,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094605_693,12/09/2018,Disorderly Conduct,64111,693,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
180094618_315,12/09/2018,DUI,64111,315,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180094630_331,12/09/2018,Statutory Rape,64134,331,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180094630_38,12/09/2018,Burglary - Residence,64134,38,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180094672_603,12/09/2018,Stealing Shoplifting,64155,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180094681_603,12/09/2018,Stealing Shoplifting,64155,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094697_637,12/09/2018,Non Aggravated Assault - Domestic,64157,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
180094704_388,12/09/2018,Trespassing,64133,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094704_693,12/09/2018,Disorderly Conduct,64133,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094719_693,12/09/2018,Disorderly Conduct,64124,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0
180094721_693,12/09/2018,Disorderly Conduct,64129,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180094721_907,12/09/2018,Resisting an Officer,64129,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180094786_637,12/09/2018,Non Aggravated Assault - Domestic,64134,637,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0
180094801_388,12/09/2018,Trespassing,64133,388,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180094801_603,12/09/2018,Stealing Shoplifting,64133,603,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180094804_388,12/09/2018,Trespassing,64130,388,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180094815_647,12/09/2018,Family Offense,64124,647,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094817_509,12/09/2018,Possession/Sale/Dist,64111,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094817_609,12/09/2018,Possession of Drug E,64111,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094818_887,12/09/2018,Aggravated Assault - Domestic,64134,887,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0
180094849_388,12/10/2018,Trespassing,64132,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180094852_315,12/10/2018,DUI,64106,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180094874_509,12/10/2018,Possession/Sale/Dist,64106,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180094982_509,12/10/2018,Possession/Sale/Dist,64124,509,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
180094982_609,12/10/2018,Possession of Drug E,64124,609,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
180094997_119,12/10/2018,Misc Violation,64106,119,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180094997_509,12/10/2018,Possession/Sale/Dist,64106,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180094997_609,12/10/2018,Possession of Drug E,64106,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095018_89,12/10/2018,Liquor Law Violaton,64130,89,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180095047_388,12/10/2018,Trespassing,64127,388,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,1.0,0.0
180095047_509,12/10/2018,Possession/Sale/Dist,64127,509,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,1.0,0.0
180095068_802,12/10/2018,Strong Arm Robbery,64111,802,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2.0,0.0
180095071_637,12/10/2018,Non Aggravated Assault - Domestic,64132,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
180095072_509,12/10/2018,Possession/Sale/Dist,64106,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095100_1,12/10/2018,Property Damage,64130,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,2.0
180095100_197,12/10/2018,Intimidation,64130,197,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.0,0.0,4.0
180095108_693,12/10/2018,Disorderly Conduct,64145,693,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180095109_392,12/10/2018,Non Aggravated Assault,64127,392,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,2.0
180095109_637,12/10/2018,Non Aggravated Assault - Domestic,64127,637,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,2.0
180095110_907,12/10/2018,Resisting an Officer,64131,907,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180095116_609,12/10/2018,Possession of Drug E,64130,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180095116_907,12/10/2018,Resisting an Officer,64130,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180095128_609,12/10/2018,Possession of Drug E,64110,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180095129_603,12/10/2018,Stealing Shoplifting,64123,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095141_907,12/11/2018,Resisting an Officer,64131,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180095144_637,12/11/2018,Non Aggravated Assault - Domestic,64130,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
180095147_693,12/11/2018,Disorderly Conduct,64106,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180095179_119,12/11/2018,Misc Violation,64134,119,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180095191_509,12/11/2018,Possession/Sale/Dist,64106,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180095213_509,12/11/2018,Possession/Sale/Dist,64106,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180095224_388,12/11/2018,Trespassing,64123,388,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,2.0
180095224_512,12/11/2018,Stealing From Auto,64123,512,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,2.0
180095286_81,12/11/2018,Prostitution/Soliciting,64158,81,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180095295_388,12/11/2018,Trespassing,64106,388,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0
180095305_388,12/11/2018,Trespassing,64129,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180095343_509,12/11/2018,Possession/Sale/Dist,64131,509,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180095344_388,12/11/2018,Trespassing,64123,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0
180095344_392,12/11/2018,Non Aggravated Assault,64123,392,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0
180095385_1,12/11/2018,Property Damage,64126,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095385_637,12/11/2018,Non Aggravated Assault - Domestic,64126,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095405_637,12/11/2018,Non Aggravated Assault - Domestic,64114,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
180095414_1,12/11/2018,Property Damage,64130,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095414_512,12/11/2018,Stealing From Auto,64130,512,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095414_693,12/11/2018,Disorderly Conduct,64130,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095415_907,12/11/2018,Resisting an Officer,64106,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095423_315,12/12/2018,DUI,64123,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095423_509,12/12/2018,Possession/Sale/Dist,64123,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095423_609,12/12/2018,Possession of Drug E,64123,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095425_388,12/12/2018,Trespassing,64116,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095427_1,12/12/2018,Property Damage,64108,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180095457_637,12/12/2018,Non Aggravated Assault - Domestic,64127,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
180095460_637,12/11/2018,Non Aggravated Assault - Domestic,65151,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
180095508_637,12/12/2018,Non Aggravated Assault - Domestic,64114,637,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
180095516_81,12/12/2018,Prostitution/Soliciting,64124,81,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180095523_509,12/12/2018,Possession/Sale/Dist,64106,509,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095524_509,12/12/2018,Possession/Sale/Dist,64106,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095529_81,12/12/2018,Prostitution/Soliciting,64124,81,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
180095545_963,12/12/2018,Prostitution/Patroni,64108,963,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095560_963,12/12/2018,Prostitution/Patroni,64106,963,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180095581_693,12/12/2018,Disorderly Conduct,64127,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180095585_392,12/12/2018,Non Aggravated Assault,64154,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
180095607_609,12/12/2018,Possession of Drug E,64127,609,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095607_81,12/12/2018,Prostitution/Soliciting,64127,81,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095615_388,12/12/2018,Trespassing,64105,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180095615_509,12/12/2018,Possession/Sale/Dist,64105,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180095618_963,12/12/2018,Prostitution/Patroni,64124,963,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095639_388,12/12/2018,Trespassing,64134,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180095648_1,12/12/2018,Property Damage,64117,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,2.0
180095674_388,12/12/2018,Trespassing,64109,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180095677_315,12/12/2018,DUI,64155,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180095687_388,12/12/2018,Trespassing,64106,388,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0
180095706_392,12/12/2018,Non Aggravated Assault,64109,392,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1.0,2.0
180095709_119,12/12/2018,Misc Violation,64106,119,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180095715_637,12/12/2018,Non Aggravated Assault - Domestic,64110,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095715_907,12/12/2018,Resisting an Officer,64110,907,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095730_693,12/13/2018,Disorderly Conduct,64134,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0
180095730_907,12/13/2018,Resisting an Officer,64134,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0
180095776_609,12/13/2018,Possession of Drug E,64129,609,0,0,5,2,3,2,0,0,3,0,0,0,0,2,2,0,1,0,0,0,0.0,0.0,0.0
180095787_509,12/13/2018,Possession/Sale/Dist,64106,509,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180095788_388,12/13/2018,Trespassing,64133,388,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180095788_509,12/13/2018,Possession/Sale/Dist,64133,509,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180095821_509,12/13/2018,Possession/Sale/Dist,64123,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
180095821_609,12/13/2018,Possession of Drug E,64123,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
180095821_907,12/13/2018,Resisting an Officer,64123,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
180095855_574,12/02/2018,Embezzlement,64154,574,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180095860_693,12/13/2018,Disorderly Conduct,64118,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180095861_392,12/13/2018,Non Aggravated Assault,99999,392,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0
180095885_388,12/13/2018,Trespassing,64133,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095892_603,12/13/2018,Stealing Shoplifting,64147,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180095913_509,12/13/2018,Possession/Sale/Dist,64130,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095930_1,12/13/2018,Property Damage,64109,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
180095930_637,12/13/2018,Non Aggravated Assault - Domestic,64109,637,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
180095937_637,12/13/2018,Non Aggravated Assault - Domestic,64124,637,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0
180095946_907,12/13/2018,Resisting an Officer,64127,907,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180095949_637,12/13/2018,Non Aggravated Assault - Domestic,64157,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
180095962_693,12/13/2018,Disorderly Conduct,64129,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095962_907,12/13/2018,Resisting an Officer,64129,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180095967_509,12/13/2018,Possession/Sale/Dist,64108,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180095978_119,12/13/2018,Misc Violation,64132,119,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095978_392,12/13/2018,Non Aggravated Assault,64132,392,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
180095990_637,12/13/2018,Non Aggravated Assault - Domestic,64127,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
180096009_782,12/14/2018,Aggravated Assault,64128,782,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,1.0,1.0
180096014_574,12/13/2018,Embezzlement,64130,574,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180096022_1,12/14/2018,Property Damage,64118,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
180096025_392,12/14/2018,Non Aggravated Assault,64110,392,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
180096030_603,12/14/2018,Stealing Shoplifting,64133,603,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096034_388,12/14/2018,Trespassing,64129,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
180096100_468,12/14/2018,Stealing All Other,64157,468,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096103_609,12/14/2018,Possession of Drug E,64151,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180096106_609,12/14/2018,Possession of Drug E,64132,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
180096106_637,12/14/2018,Non Aggravated Assault - Domestic,64132,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
180096160_1,12/14/2018,Property Damage,64109,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
180096160_609,12/14/2018,Possession of Drug E,64109,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
180096160_771,12/14/2018,Armed Robbery,64109,771,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
180096180_693,12/14/2018,Disorderly Conduct,64106,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096212_603,12/14/2018,Stealing Shoplifting,64155,603,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180096214_603,12/14/2018,Stealing Shoplifting,64133,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180096219_509,12/14/2018,Possession/Sale/Dist,64109,509,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180096226_603,12/14/2018,Stealing Shoplifting,64153,603,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180096249_603,12/14/2018,Stealing Shoplifting,64153,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
180096265_388,12/14/2018,Trespassing,64108,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180096288_388,12/14/2018,Trespassing,64154,388,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180096294_388,12/14/2018,Trespassing,64151,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
180096315_693,12/14/2018,Disorderly Conduct,64145,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180096319_907,12/14/2018,Resisting an Officer,64111,907,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180096338_388,12/15/2018,Trespassing,64105,388,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
180096345_388,12/15/2018,Trespassing,64138,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096358_637,12/15/2018,Non Aggravated Assault - Domestic,64130,637,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
180096364_603,12/15/2018,Stealing Shoplifting,64133,603,0,0,2,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
180096366_315,12/15/2018,DUI,64124,315,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096369_388,12/15/2018,Trespassing,64127,388,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
180096374_509,12/15/2018,Possession/Sale/Dist,64106,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096402_609,12/15/2018,Possession of Drug E,64124,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096402_907,12/15/2018,Resisting an Officer,64124,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096426_603,12/15/2018,Stealing Shoplifting,64106,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
180096437_603,12/15/2018,Stealing Shoplifting,64109,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
180096445_955,12/15/2018,Violation Full Order,64123,955,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
180096455_1,12/15/2018,Property Damage,64110,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180096474_388,12/15/2018,Trespassing,64108,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
180096475_637,12/15/2018,Non Aggravated Assault - Domestic,64131,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
180096476_637,12/15/2018,Non Aggravated Assault - Domestic,64124,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
180096485_388,12/15/2018,Trespassing,64106,388,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
180096505_637,12/15/2018,Non Aggravated Assault - Domestic,64132,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
